datetime,lobby,game,team,ign,playfabid,placement,kills,damage,date,date num,is_fun_match,playfabid2
2024/04/29 19:36:51,93DO93,4,A,Barkley,971E1A0C2492767E,3,7,1755,2024-04-29,45411,0,F4C12E96546AE7F9
2024/04/29 19:36:51,93DO93,4,A,RBL_Goon_1,EE507E5DBB062096,3,1,199,2024-04-29,45411,0,EE507E5DBB062096
2024/04/29 19:36:51,93DO93,4,A,TOTALS,,3,8,1954,2024-04-29,45411,0,
2024/04/29 19:36:51,93DO93,4,B,S.A.O. DRACO,80A2C18B4B098566,4,3,789,2024-04-29,45411,0,80A2C18B4B098566
2024/04/29 19:36:51,93DO93,4,B,jwam2_SAO,2E53A3C6180B3124,4,3,546,2024-04-29,45411,0,2E53A3C6180B3124
2024/04/29 19:36:51,93DO93,4,B,YoPapi,8C2A22B362816ADB,4,0,277,2024-04-29,45411,0,5B6F3C96C8EC8648
2024/04/29 19:36:51,93DO93,4,B,TOTALS,,4,6,1612,2024-04-29,45411,0,
2024/04/29 19:36:51,93DO93,4,C,GO-Cronides,968E12D14D8B0FF3,6,0,88,2024-04-29,45411,0,968E12D14D8B0FF3
2024/04/29 19:36:51,93DO93,4,C,GO_SHARK,E15CAAD0003430E3,6,0,60,2024-04-29,45411,0,E15CAAD0003430E3
2024/04/29 19:36:51,93DO93,4,C,GO_DocButler,E40FBC5F7C9F0DEC,6,0,94,2024-04-29,45411,0,E40FBC5F7C9F0DEC
2024/04/29 19:36:51,93DO93,4,C,TOTALS,,6,0,242,2024-04-29,45411,0,
2024/04/29 19:36:51,93DO93,4,D,GO_Maverick,C88B28FFE600C77E,1,2,685,2024-04-29,45411,0,C88B28FFE600C77E
2024/04/29 19:36:51,93DO93,4,D,VIPxPinkpwnage,A4024C179571E5B9,1,8,1420,2024-04-29,45411,0,A4024C179571E5B9
2024/04/29 19:36:51,93DO93,4,D,xWhisper,BE37679318BE4F12,1,0,139,2024-04-29,45411,0,BE37679318BE4F12
2024/04/29 19:36:51,93DO93,4,D,TOTALS,,1,10,2244,2024-04-29,45411,0,
2024/04/29 19:36:51,93DO93,4,E,UnsaidRhombus.NB,6E2438B41FE274CA,5,1,368,2024-04-29,45411,0,6E2438B41FE274CA
2024/04/29 19:36:51,93DO93,4,E,TOTALS,,5,1,368,2024-04-29,45411,0,
2024/04/29 19:36:51,93DO93,4,F,GO_BeauTEEful,3DB3B4C184947919,2,2,489,2024-04-29,45411,0,3DB3B4C184947919
2024/04/29 19:36:51,93DO93,4,F,TOTALS,,2,2,489,2024-04-29,45411,0,
2024/04/29 19:36:51,93DO93,4,G,Chino__0,2072A9F47383F728,7,1,66,2024-04-29,45411,0,DEBC974F6F52CCCC
2024/04/29 19:36:51,93DO93,4,G,S.A.O._MAX.I.CAN,2E0C8F5E8A7957C4,7,1,484,2024-04-29,45411,0,2E0C8F5E8A7957C4
2024/04/29 19:36:51,93DO93,4,G,TOTALS,,7,2,550,2024-04-29,45411,0,
2024/04/30 17:26:01,OADCCI,0,A,Barkley,971E1A0C2492767E,1,7,1630,2024-04-30,45412,0,F4C12E96546AE7F9
2024/04/30 17:26:01,OADCCI,0,A,FlashBolo,FFAB9B0248B5562,1,3,1326,2024-04-30,45412,0,FFAB9B0248B5562
2024/04/30 17:26:01,OADCCI,0,A,TOTALS,,1,10,2956,2024-04-30,45412,0,
2024/04/30 17:26:01,OADCCI,0,B,VIPxSpray,D3BBD672D7E9E766,3,3,965,2024-04-30,45412,0,C7C87A8A21B3B89F
2024/04/30 17:26:01,OADCCI,0,B,*VIP*A$,4A054DCC790C24A2,3,0,0,2024-04-30,45412,0,3C451C712FB045E0
2024/04/30 17:26:01,OADCCI,0,B,VIPxgiantbob321,31B5320BAEA09713,3,1,432,2024-04-30,45412,0,31B5320BAEA09713
2024/04/30 17:26:01,OADCCI,0,B,TOTALS,,3,4,1397,2024-04-30,45412,0,
2024/04/30 17:26:01,OADCCI,0,C,bobthecookie123,DBDBA18FAE3C771F,2,0,396,2024-04-30,45412,0,DBDBA18FAE3C771F
2024/04/30 17:26:01,OADCCI,0,C,N_H_L0024,803EA912481896EE,2,1,431,2024-04-30,45412,0,803EA912481896EE
2024/04/30 17:26:01,OADCCI,0,C,S.A.O. DRACO,80A2C18B4B098566,2,1,642,2024-04-30,45412,0,80A2C18B4B098566
2024/04/30 17:26:01,OADCCI,0,C,TOTALS,,2,2,1469,2024-04-30,45412,0,
2024/04/30 17:26:01,OADCCI,0,D,Jen.Jen09,B008051C27CB48A2,5,1,279,2024-04-30,45412,0,B008051C27CB48A2
2024/04/30 17:26:01,OADCCI,0,D,Ryl_BrookyG,57990DEB89308266,5,0,0,2024-04-30,45412,0,57990DEB89308266
2024/04/30 17:26:01,OADCCI,0,D,RYL.Shaman,AD185BEBDD909427,5,0,226,2024-04-30,45412,0,AD185BEBDD909427
2024/04/30 17:26:01,OADCCI,0,D,TOTALS,,5,1,505,2024-04-30,45412,0,
2024/04/30 17:26:01,OADCCI,0,E,VIPxPinkpwnage,A4024C179571E5B9,8,0,386,2024-04-30,45412,0,A4024C179571E5B9
2024/04/30 17:26:01,OADCCI,0,E,one_spicy_Libra,B731C877E316DEAF,8,0,39,2024-04-30,45412,0,B731C877E316DEAF
2024/04/30 17:26:01,OADCCI,0,E,TOTALS,,8,0,425,2024-04-30,45412,0,
2024/04/30 17:26:01,OADCCI,0,F,UnsaidRhombus.NB,6E2438B41FE274CA,7,0,348,2024-04-30,45412,0,6E2438B41FE274CA
2024/04/30 17:26:01,OADCCI,0,F,TOTALS,,7,0,348,2024-04-30,45412,0,
2024/04/30 17:26:01,OADCCI,0,H,GO_BeauTEEful,3DB3B4C184947919,4,0,0,2024-04-30,45412,0,3DB3B4C184947919
2024/04/30 17:26:01,OADCCI,0,H,TOTALS,,4,0,0,2024-04-30,45412,0,
2024/04/30 17:26:01,OADCCI,0,N,GO_Lester,BF7F7755642452B8,6,0,71,2024-04-30,45412,0,B6395EBFD2459486
2024/04/30 17:26:01,OADCCI,0,N,TOTALS,,6,0,71,2024-04-30,45412,0,
2024/04/30 17:37:13,OADCCI,1,A,Barkley,971E1A0C2492767E,1,9,1396,2024-04-30,45412,0,F4C12E96546AE7F9
2024/04/30 17:37:13,OADCCI,1,A,FlashBolo,FFAB9B0248B5562,1,2,643,2024-04-30,45412,0,FFAB9B0248B5562
2024/04/30 17:37:13,OADCCI,1,A,RBL_Goon_1,EE507E5DBB062096,1,2,1234,2024-04-30,45412,0,EE507E5DBB062096
2024/04/30 17:37:13,OADCCI,1,A,TOTALS,,1,13,3273,2024-04-30,45412,0,
2024/04/30 17:37:13,OADCCI,1,B,VIPxSpray,D3BBD672D7E9E766,4,0,177,2024-04-30,45412,0,C7C87A8A21B3B89F
2024/04/30 17:37:13,OADCCI,1,B,VIPxgiantbob321,31B5320BAEA09713,4,1,332,2024-04-30,45412,0,31B5320BAEA09713
2024/04/30 17:37:13,OADCCI,1,B,vipxace,3C451C712FB045E0,4,1,166,2024-04-30,45412,0,3C451C712FB045E0
2024/04/30 17:37:13,OADCCI,1,B,TOTALS,,4,2,675,2024-04-30,45412,0,
2024/04/30 17:37:13,OADCCI,1,C,bobthecookie123,DBDBA18FAE3C771F,2,2,152,2024-04-30,45412,0,DBDBA18FAE3C771F
2024/04/30 17:37:13,OADCCI,1,C,N_H_L0024,803EA912481896EE,2,1,267,2024-04-30,45412,0,803EA912481896EE
2024/04/30 17:37:13,OADCCI,1,C,S.A.O. DRACO,80A2C18B4B098566,2,2,976,2024-04-30,45412,0,80A2C18B4B098566
2024/04/30 17:37:13,OADCCI,1,C,TOTALS,,2,5,1395,2024-04-30,45412,0,
2024/04/30 17:37:13,OADCCI,1,D,Jen.Jen09,B008051C27CB48A2,3,0,198,2024-04-30,45412,0,B008051C27CB48A2
2024/04/30 17:37:13,OADCCI,1,D,Ryl_BrookyG,57990DEB89308266,3,1,38,2024-04-30,45412,0,57990DEB89308266
2024/04/30 17:37:13,OADCCI,1,D,RYL.Shaman,AD185BEBDD909427,3,1,578,2024-04-30,45412,0,AD185BEBDD909427
2024/04/30 17:37:13,OADCCI,1,D,TOTALS,,3,2,814,2024-04-30,45412,0,
2024/04/30 17:37:13,OADCCI,1,E,VIPxPinkpwnage,A4024C179571E5B9,6,1,452,2024-04-30,45412,0,A4024C179571E5B9
2024/04/30 17:37:13,OADCCI,1,E,one_spicy_Libra,B731C877E316DEAF,6,0,171,2024-04-30,45412,0,B731C877E316DEAF
2024/04/30 17:37:13,OADCCI,1,E,A.K.M_Deadlyrat,1543FBDCB770FF3D,6,0,158,2024-04-30,45412,0,1543FBDCB770FF3D
2024/04/30 17:37:13,OADCCI,1,E,TOTALS,,6,1,781,2024-04-30,45412,0,
2024/04/30 17:37:13,OADCCI,1,F,UnsaidRhombus.NB,6E2438B41FE274CA,8,0,16,2024-04-30,45412,0,6E2438B41FE274CA
2024/04/30 17:37:13,OADCCI,1,F,TOTALS,,8,0,16,2024-04-30,45412,0,
2024/04/30 17:37:13,OADCCI,1,H,GO_BeauTEEful,3DB3B4C184947919,7,0,118,2024-04-30,45412,0,3DB3B4C184947919
2024/04/30 17:37:13,OADCCI,1,H,TOTALS,,7,0,118,2024-04-30,45412,0,
2024/04/30 17:37:13,OADCCI,1,N,GO_Lester,BF7F7755642452B8,5,1,162,2024-04-30,45412,0,B6395EBFD2459486
2024/04/30 17:37:13,OADCCI,1,N,TOTALS,,5,1,162,2024-04-30,45412,0,
2024/04/30 17:53:06,OADCCI,3,A,Barkley,971E1A0C2492767E,1,2,959,2024-04-30,45412,0,F4C12E96546AE7F9
2024/04/30 17:53:06,OADCCI,3,A,FlashBolo,FFAB9B0248B5562,1,10,2038,2024-04-30,45412,0,FFAB9B0248B5562
2024/04/30 17:53:06,OADCCI,3,A,RBL_Goon_1,EE507E5DBB062096,1,2,720,2024-04-30,45412,0,EE507E5DBB062096
2024/04/30 17:53:06,OADCCI,3,A,TOTALS,,1,14,3717,2024-04-30,45412,0,
2024/04/30 17:53:06,OADCCI,3,B,VIPxSpray,D3BBD672D7E9E766,2,4,1320,2024-04-30,45412,0,C7C87A8A21B3B89F
2024/04/30 17:53:06,OADCCI,3,B,VIPxgiantbob321,31B5320BAEA09713,2,4,728,2024-04-30,45412,0,31B5320BAEA09713
2024/04/30 17:53:06,OADCCI,3,B,vipxace,3C451C712FB045E0,2,5,736,2024-04-30,45412,0,3C451C712FB045E0
2024/04/30 17:53:06,OADCCI,3,B,TOTALS,,2,13,2784,2024-04-30,45412,0,
2024/04/30 17:53:06,OADCCI,3,C,bobthecookie123,DBDBA18FAE3C771F,4,0,222,2024-04-30,45412,0,DBDBA18FAE3C771F
2024/04/30 17:53:06,OADCCI,3,C,N_H_L0024,803EA912481896EE,4,1,253,2024-04-30,45412,0,803EA912481896EE
2024/04/30 17:53:06,OADCCI,3,C,S.A.O. DRACO,80A2C18B4B098566,4,0,468,2024-04-30,45412,0,80A2C18B4B098566
2024/04/30 17:53:06,OADCCI,3,C,TOTALS,,4,1,943,2024-04-30,45412,0,
2024/04/30 17:53:06,OADCCI,3,D,Jen.Jen09,B008051C27CB48A2,8,0,172,2024-04-30,45412,0,B008051C27CB48A2
2024/04/30 17:53:06,OADCCI,3,D,Ryl_BrookyG,57990DEB89308266,8,0,101,2024-04-30,45412,0,57990DEB89308266
2024/04/30 17:53:06,OADCCI,3,D,RYL.Shaman,AD185BEBDD909427,8,0,238,2024-04-30,45412,0,AD185BEBDD909427
2024/04/30 17:53:06,OADCCI,3,D,TOTALS,,8,0,511,2024-04-30,45412,0,
2024/04/30 17:53:06,OADCCI,3,E,VIPxPinkpwnage,A4024C179571E5B9,5,2,1087,2024-04-30,45412,0,A4024C179571E5B9
2024/04/30 17:53:06,OADCCI,3,E,one_spicy_Libra,B731C877E316DEAF,5,1,180,2024-04-30,45412,0,B731C877E316DEAF
2024/04/30 17:53:06,OADCCI,3,E,A.K.M_Deadlyrat,1543FBDCB770FF3D,5,1,198,2024-04-30,45412,0,1543FBDCB770FF3D
2024/04/30 17:53:06,OADCCI,3,E,TOTALS,,5,4,1465,2024-04-30,45412,0,
2024/04/30 17:53:06,OADCCI,3,F,UnsaidRhombus.NB,6E2438B41FE274CA,7,1,517,2024-04-30,45412,0,6E2438B41FE274CA
2024/04/30 17:53:06,OADCCI,3,F,TOTALS,,7,1,517,2024-04-30,45412,0,
2024/04/30 17:53:06,OADCCI,3,H,GO_BeauTEEful,3DB3B4C184947919,3,0,25,2024-04-30,45412,0,3DB3B4C184947919
2024/04/30 17:53:06,OADCCI,3,H,TOTALS,,3,0,25,2024-04-30,45412,0,
2024/04/30 17:53:06,OADCCI,3,N,GO_Lester,BF7F7755642452B8,6,1,371,2024-04-30,45412,0,B6395EBFD2459486
2024/04/30 17:53:06,OADCCI,3,N,TOTALS,,6,1,371,2024-04-30,45412,0,
2024/04/30 18:01:36,OADCCI,4,A,Barkley,971E1A0C2492767E,4,1,396,2024-04-30,45412,0,F4C12E96546AE7F9
2024/04/30 18:01:36,OADCCI,4,A,FlashBolo,FFAB9B0248B5562,4,0,101,2024-04-30,45412,0,FFAB9B0248B5562
2024/04/30 18:01:36,OADCCI,4,A,RBL_Goon_1,EE507E5DBB062096,4,2,441,2024-04-30,45412,0,EE507E5DBB062096
2024/04/30 18:01:36,OADCCI,4,A,TOTALS,,4,3,938,2024-04-30,45412,0,
2024/04/30 18:01:36,OADCCI,4,B,VIPxSpray,D3BBD672D7E9E766,3,3,600,2024-04-30,45412,0,C7C87A8A21B3B89F
2024/04/30 18:01:36,OADCCI,4,B,VIPxgiantbob321,31B5320BAEA09713,3,7,962,2024-04-30,45412,0,31B5320BAEA09713
2024/04/30 18:01:36,OADCCI,4,B,vipxace,3C451C712FB045E0,3,0,217,2024-04-30,45412,0,3C451C712FB045E0
2024/04/30 18:01:36,OADCCI,4,B,TOTALS,,3,10,1779,2024-04-30,45412,0,
2024/04/30 18:01:36,OADCCI,4,C,bobthecookie123,DBDBA18FAE3C771F,1,1,287,2024-04-30,45412,0,DBDBA18FAE3C771F
2024/04/30 18:01:36,OADCCI,4,C,N_H_L0024,803EA912481896EE,1,3,807,2024-04-30,45412,0,803EA912481896EE
2024/04/30 18:01:36,OADCCI,4,C,S.A.O. DRACO,80A2C18B4B098566,1,3,716,2024-04-30,45412,0,80A2C18B4B098566
2024/04/30 18:01:36,OADCCI,4,C,TOTALS,,1,7,1810,2024-04-30,45412,0,
2024/04/30 18:01:36,OADCCI,4,D,Jen.Jen09,B008051C27CB48A2,5,1,362,2024-04-30,45412,0,B008051C27CB48A2
2024/04/30 18:01:36,OADCCI,4,D,Ryl_BrookyG,57990DEB89308266,5,0,78,2024-04-30,45412,0,57990DEB89308266
2024/04/30 18:01:36,OADCCI,4,D,RYL.Shaman,AD185BEBDD909427,5,1,210,2024-04-30,45412,0,AD185BEBDD909427
2024/04/30 18:01:36,OADCCI,4,D,TOTALS,,5,2,650,2024-04-30,45412,0,
2024/04/30 18:01:36,OADCCI,4,E,VIPxPinkpwnage,A4024C179571E5B9,8,0,67,2024-04-30,45412,0,A4024C179571E5B9
2024/04/30 18:01:36,OADCCI,4,E,one_spicy_Libra,B731C877E316DEAF,8,0,0,2024-04-30,45412,0,B731C877E316DEAF
2024/04/30 18:01:36,OADCCI,4,E,A.K.M_Deadlyrat,1543FBDCB770FF3D,8,1,42,2024-04-30,45412,0,1543FBDCB770FF3D
2024/04/30 18:01:36,OADCCI,4,E,TOTALS,,8,1,109,2024-04-30,45412,0,
2024/04/30 18:01:36,OADCCI,4,F,UnsaidRhombus.NB,6E2438B41FE274CA,2,3,1161,2024-04-30,45412,0,6E2438B41FE274CA
2024/04/30 18:01:36,OADCCI,4,F,TOTALS,,2,3,1161,2024-04-30,45412,0,
2024/04/30 18:01:36,OADCCI,4,H,GO_BeauTEEful,3DB3B4C184947919,7,0,50,2024-04-30,45412,0,3DB3B4C184947919
2024/04/30 18:01:36,OADCCI,4,H,TOTALS,,7,0,50,2024-04-30,45412,0,
2024/04/30 18:01:36,OADCCI,4,N,GO_Lester,BF7F7755642452B8,6,0,164,2024-04-30,45412,0,B6395EBFD2459486
2024/04/30 18:01:36,OADCCI,4,N,TOTALS,,6,0,164,2024-04-30,45412,0,
2024/04/30 18:12:17,OADCCI,5,A,Barkley,971E1A0C2492767E,8,3,644,2024-04-30,45412,0,F4C12E96546AE7F9
2024/04/30 18:12:17,OADCCI,5,A,FlashBolo,FFAB9B0248B5562,8,0,114,2024-04-30,45412,0,FFAB9B0248B5562
2024/04/30 18:12:17,OADCCI,5,A,RBL_Goon_1,EE507E5DBB062096,8,1,242,2024-04-30,45412,0,EE507E5DBB062096
2024/04/30 18:12:17,OADCCI,5,A,TOTALS,,8,4,1000,2024-04-30,45412,0,
2024/04/30 18:12:17,OADCCI,5,B,VIPxSpray,D3BBD672D7E9E766,7,0,319,2024-04-30,45412,0,C7C87A8A21B3B89F
2024/04/30 18:12:17,OADCCI,5,B,VIPxgiantbob321,31B5320BAEA09713,7,1,208,2024-04-30,45412,0,31B5320BAEA09713
2024/04/30 18:12:17,OADCCI,5,B,vipxace,3C451C712FB045E0,7,3,794,2024-04-30,45412,0,3C451C712FB045E0
2024/04/30 18:12:17,OADCCI,5,B,TOTALS,,7,4,1321,2024-04-30,45412,0,
2024/04/30 18:12:17,OADCCI,5,C,bobthecookie123,DBDBA18FAE3C771F,4,1,420,2024-04-30,45412,0,DBDBA18FAE3C771F
2024/04/30 18:12:17,OADCCI,5,C,N_H_L0024,803EA912481896EE,4,1,286,2024-04-30,45412,0,803EA912481896EE
2024/04/30 18:12:17,OADCCI,5,C,S.A.O. DRACO,80A2C18B4B098566,4,1,335,2024-04-30,45412,0,80A2C18B4B098566
2024/04/30 18:12:17,OADCCI,5,C,TOTALS,,4,3,1041,2024-04-30,45412,0,
2024/04/30 18:12:17,OADCCI,5,D,Jen.Jen09,B008051C27CB48A2,5,1,279,2024-04-30,45412,0,B008051C27CB48A2
2024/04/30 18:12:17,OADCCI,5,D,Ryl_BrookyG,57990DEB89308266,5,1,403,2024-04-30,45412,0,57990DEB89308266
2024/04/30 18:12:17,OADCCI,5,D,RYL.Shaman,AD185BEBDD909427,5,3,469,2024-04-30,45412,0,AD185BEBDD909427
2024/04/30 18:12:17,OADCCI,5,D,TOTALS,,5,5,1151,2024-04-30,45412,0,
2024/04/30 18:12:17,OADCCI,5,E,VIPxPinkpwnage,A4024C179571E5B9,2,4,1004,2024-04-30,45412,0,A4024C179571E5B9
2024/04/30 18:12:17,OADCCI,5,E,one_spicy_Libra,B731C877E316DEAF,2,0,141,2024-04-30,45412,0,B731C877E316DEAF
2024/04/30 18:12:17,OADCCI,5,E,A.K.M_Deadlyrat,1543FBDCB770FF3D,2,1,364,2024-04-30,45412,0,1543FBDCB770FF3D
2024/04/30 18:12:17,OADCCI,5,E,TOTALS,,2,5,1509,2024-04-30,45412,0,
2024/04/30 18:12:17,OADCCI,5,F,UnsaidRhombus.NB,6E2438B41FE274CA,1,15,2356,2024-04-30,45412,0,6E2438B41FE274CA
2024/04/30 18:12:17,OADCCI,5,F,TOTALS,,1,15,2356,2024-04-30,45412,0,
2024/04/30 18:12:17,OADCCI,5,H,GO_BeauTEEful,3DB3B4C184947919,6,0,40,2024-04-30,45412,0,3DB3B4C184947919
2024/04/30 18:12:17,OADCCI,5,H,TOTALS,,6,0,40,2024-04-30,45412,0,
2024/04/30 18:12:17,OADCCI,5,N,GO_Lester,BF7F7755642452B8,3,1,783,2024-04-30,45412,0,B6395EBFD2459486
2024/04/30 18:12:17,OADCCI,5,N,TOTALS,,3,1,783,2024-04-30,45412,0,
2024/05/01 18:57:51,2C8FAE,0,A,Barkley,971E1A0C2492767E,9,1,359,2024-05-01,45413,0,F4C12E96546AE7F9
2024/05/01 18:57:51,2C8FAE,0,A,RBL_Goon_1,EE507E5DBB062096,9,0,244,2024-05-01,45413,0,EE507E5DBB062096
2024/05/01 18:57:51,2C8FAE,0,A,TOTALS,,9,1,603,2024-05-01,45413,0,
2024/05/01 18:57:51,2C8FAE,0,B,Chino__0,2072A9F47383F728,7,0,457,2024-05-01,45413,0,DEBC974F6F52CCCC
2024/05/01 18:57:51,2C8FAE,0,B,Rasta,C0E884AD920F2F3E,7,3,868,2024-05-01,45413,0,C0E884AD920F2F3E
2024/05/01 18:57:51,2C8FAE,0,B,TOTALS,,7,3,1325,2024-05-01,45413,0,
2024/05/01 18:57:51,2C8FAE,0,C,ONE_KAKAK_KR,40B319A793121161,5,1,548,2024-05-01,45413,0,40B319A793121161
2024/05/01 18:57:51,2C8FAE,0,C,TTV.Cryptic,EC31CDD3C3C9DDEF,5,2,647,2024-05-01,45413,0,EC31CDD3C3C9DDEF
2024/05/01 18:57:51,2C8FAE,0,C,AG3NT.Z3RO,8C44CF14B05941FB,5,0,134,2024-05-01,45413,0,8C44CF14B05941FB
2024/05/01 18:57:51,2C8FAE,0,C,TOTALS,,5,3,1329,2024-05-01,45413,0,
2024/05/01 18:57:51,2C8FAE,0,D,GO_DocButler,E40FBC5F7C9F0DEC,3,2,566,2024-05-01,45413,0,E40FBC5F7C9F0DEC
2024/05/01 18:57:51,2C8FAE,0,D,GO~SHoVVTiMeX,3570FF8FBC6530D4,3,3,1237,2024-05-01,45413,0,3570FF8FBC6530D4
2024/05/01 18:57:51,2C8FAE,0,D,GO_STOOOBE,121559C6C39206B5,3,1,486,2024-05-01,45413,0,121559C6C39206B5
2024/05/01 18:57:51,2C8FAE,0,D,TOTALS,,3,6,2289,2024-05-01,45413,0,
2024/05/01 18:57:51,2C8FAE,0,E,GO_Maverick,C88B28FFE600C77E,8,2,790,2024-05-01,45413,0,C88B28FFE600C77E
2024/05/01 18:57:51,2C8FAE,0,E,GO_DrSmartAzz,B1937A74000CCAAB,8,0,152,2024-05-01,45413,0,B1937A74000CCAAB
2024/05/01 18:57:51,2C8FAE,0,E,TOTALS,,8,2,942,2024-05-01,45413,0,
2024/05/01 18:57:51,2C8FAE,0,F,vipxace,3C451C712FB045E0,4,3,614,2024-05-01,45413,0,3C451C712FB045E0
2024/05/01 18:57:51,2C8FAE,0,F,VIPxgiantbob321,31B5320BAEA09713,4,5,1623,2024-05-01,45413,0,31B5320BAEA09713
2024/05/01 18:57:51,2C8FAE,0,F,VIPxPoppin,DEF5B79DFC354DBB,4,1,431,2024-05-01,45413,0,DEF5B79DFC354DBB
2024/05/01 18:57:51,2C8FAE,0,F,TOTALS,,4,9,2668,2024-05-01,45413,0,
2024/05/01 18:57:51,2C8FAE,0,G,GO_SHARK,E15CAAD0003430E3,11,0,20,2024-05-01,45413,0,E15CAAD0003430E3
2024/05/01 18:57:51,2C8FAE,0,G,TOTALS,,11,0,20,2024-05-01,45413,0,
2024/05/01 18:57:51,2C8FAE,0,H,UnsaidRhombus.NB,6E2438B41FE274CA,6,5,1126,2024-05-01,45413,0,6E2438B41FE274CA
2024/05/01 18:57:51,2C8FAE,0,H,TOTALS,,6,5,1126,2024-05-01,45413,0,
2024/05/01 18:57:51,2C8FAE,0,I,jwam2_SAO,2E53A3C6180B3124,10,0,140,2024-05-01,45413,0,2E53A3C6180B3124
2024/05/01 18:57:51,2C8FAE,0,I,S.A.O. DRACO,80A2C18B4B098566,10,0,0,2024-05-01,45413,0,80A2C18B4B098566
2024/05/01 18:57:51,2C8FAE,0,I,TOTALS,,10,0,140,2024-05-01,45413,0,
2024/05/01 18:57:51,2C8FAE,0,J,S.A.O._MAX.I.CAN,2E0C8F5E8A7957C4,12,0,0,2024-05-01,45413,0,2E0C8F5E8A7957C4
2024/05/01 18:57:51,2C8FAE,0,J,TOTALS,,12,0,0,2024-05-01,45413,0,
2024/05/01 18:57:51,2C8FAE,0,K,GO_BeauTEEful,3DB3B4C184947919,1,3,503,2024-05-01,45413,0,3DB3B4C184947919
2024/05/01 18:57:51,2C8FAE,0,K,TOTALS,,1,3,503,2024-05-01,45413,0,
2024/05/01 18:57:51,2C8FAE,0,L,GO_Lester,BF7F7755642452B8,2,3,665,2024-05-01,45413,0,B6395EBFD2459486
2024/05/01 18:57:51,2C8FAE,0,L,TOTALS,,2,3,665,2024-05-01,45413,0,
2024/05/01 19:13:16,2C8FAE,1,A,Barkley,971E1A0C2492767E,9,1,428,2024-05-01,45413,0,F4C12E96546AE7F9
2024/05/01 19:13:16,2C8FAE,1,A,RBL_Goon_1,EE507E5DBB062096,9,0,266,2024-05-01,45413,0,EE507E5DBB062096
2024/05/01 19:13:16,2C8FAE,1,A,TOTALS,,9,1,694,2024-05-01,45413,0,
2024/05/01 19:13:16,2C8FAE,1,B,Chino__0,2072A9F47383F728,8,1,361,2024-05-01,45413,0,DEBC974F6F52CCCC
2024/05/01 19:13:16,2C8FAE,1,B,Rasta,C0E884AD920F2F3E,8,2,483,2024-05-01,45413,0,C0E884AD920F2F3E
2024/05/01 19:13:16,2C8FAE,1,B,TOTALS,,8,3,844,2024-05-01,45413,0,
2024/05/01 19:13:16,2C8FAE,1,C,ONE_KAKAK_KR,40B319A793121161,3,2,726,2024-05-01,45413,0,40B319A793121161
2024/05/01 19:13:16,2C8FAE,1,C,TTV.Cryptic,EC31CDD3C3C9DDEF,3,3,691,2024-05-01,45413,0,EC31CDD3C3C9DDEF
2024/05/01 19:13:16,2C8FAE,1,C,AG3NT.Z3RO,8C44CF14B05941FB,3,2,978,2024-05-01,45413,0,8C44CF14B05941FB
2024/05/01 19:13:16,2C8FAE,1,C,TOTALS,,3,7,2395,2024-05-01,45413,0,
2024/05/01 19:13:16,2C8FAE,1,D,GO_DocButler,E40FBC5F7C9F0DEC,12,0,0,2024-05-01,45413,0,E40FBC5F7C9F0DEC
2024/05/01 19:13:16,2C8FAE,1,D,GO~SHoVVTiMeX,3570FF8FBC6530D4,12,1,217,2024-05-01,45413,0,3570FF8FBC6530D4
2024/05/01 19:13:16,2C8FAE,1,D,GO_STOOOBE,121559C6C39206B5,12,0,42,2024-05-01,45413,0,121559C6C39206B5
2024/05/01 19:13:16,2C8FAE,1,D,TOTALS,,12,1,259,2024-05-01,45413,0,
2024/05/01 19:13:16,2C8FAE,1,E,GO_Maverick,C88B28FFE600C77E,6,2,439,2024-05-01,45413,0,C88B28FFE600C77E
2024/05/01 19:13:16,2C8FAE,1,E,GO_DrSmartAzz,B1937A74000CCAAB,6,2,442,2024-05-01,45413,0,B1937A74000CCAAB
2024/05/01 19:13:16,2C8FAE,1,E,TOTALS,,6,4,881,2024-05-01,45413,0,
2024/05/01 19:13:16,2C8FAE,1,F,vipxace,3C451C712FB045E0,7,0,217,2024-05-01,45413,0,3C451C712FB045E0
2024/05/01 19:13:16,2C8FAE,1,F,VIPxgiantbob321,31B5320BAEA09713,7,1,383,2024-05-01,45413,0,31B5320BAEA09713
2024/05/01 19:13:16,2C8FAE,1,F,VIPxPoppin,DEF5B79DFC354DBB,7,1,485,2024-05-01,45413,0,DEF5B79DFC354DBB
2024/05/01 19:13:16,2C8FAE,1,F,TOTALS,,7,2,1085,2024-05-01,45413,0,
2024/05/01 19:13:16,2C8FAE,1,G,GO_SHARK,E15CAAD0003430E3,5,0,243,2024-05-01,45413,0,E15CAAD0003430E3
2024/05/01 19:13:16,2C8FAE,1,G,TOTALS,,5,0,243,2024-05-01,45413,0,
2024/05/01 19:13:16,2C8FAE,1,H,UnsaidRhombus.NB,6E2438B41FE274CA,4,2,516,2024-05-01,45413,0,6E2438B41FE274CA
2024/05/01 19:13:16,2C8FAE,1,H,TOTALS,,4,2,516,2024-05-01,45413,0,
2024/05/01 19:13:16,2C8FAE,1,I,jwam2_SAO,2E53A3C6180B3124,2,1,273,2024-05-01,45413,0,2E53A3C6180B3124
